link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,number_of_rooms,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20255024,20255024,RIJKEVORSEL,2310,359000,HOUSE,HOUSE,3,126,,0,,null,3,0,315,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/farmhouse/for-sale/saint-hubert-arville/6870/20037331,20037331,"Saint-Hubert,  Arville",6870,249000,HOUSE,FARMHOUSE,3,200,0,0,,null,4,1,1829,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/mortsel/2640/20154055,20154055,MORTSEL,2640,375000,HOUSE,HOUSE,4,200,,0,null,null,0,0,152,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/mortsel/2640/20262780,20262780,MORTSEL,2640,225000,APARTMENT,GROUND_FLOOR,1,55,,0,30,106,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/penthouse/for-sale/mortsel/2640/20161496,20161496,Mortsel,2640,260000,APARTMENT,PENTHOUSE,3,98,,0,3,null,4,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/saint-hubert/6870/20121529,20121529,Saint-Hubert,6870,190000,HOUSE,HOUSE,2,137,0,0,,268,2,1,268,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20168057,20168057,Rijkevorsel,2310,895000,HOUSE,HOUSE,5,383,,1,null,null,4,0,8093,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/paal/3583/20212658,20212658,PAAL,3583,365814,HOUSE,HOUSE,3,160,,0,null,null,3,0,310,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/hatrival/6870/20104260,20104260,HATRIVAL,6870,165000,APARTMENT,APARTMENT,3,,,0,null,null,,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/saint-hubert/6870/11456183,11456183,SAINT-HUBERT,6870,170000,HOUSE,HOUSE,4,185,0,0,15,null,3,1,372,NOT_INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20100148,20100148,MORTSEL,2640,260000,APARTMENT,APARTMENT,2,130,,0,null,null,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tournai-froidmont/7504/11388049,11388049,Tournai Froidmont,7504,399809,HOUSE,HOUSE,3,189,,0,null,null,4,0,1100,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ghislenghien/7822/20167202,20167202,GHISLENGHIEN,7822,140000,HOUSE,HOUSE,2,126,,0,null,null,2,0,570,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/paal/3583/20236007,20236007,Paal,3583,346866,HOUSE,HOUSE,3,143,0,0,null,null,,0,434,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/baulers/1401/11420219,11420219,BAULERS,1401,550000,HOUSE,VILLA,3,153,,0,10,4495,4,0,5106,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20196654,20196654,Mortsel,2640,398000,APARTMENT,APARTMENT,2,125,,0,,null,4,0,,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/saint-hubert/6870/20264437,20264437,Saint-Hubert,6870,197775,APARTMENT,APARTMENT,2,,,0,null,1,2,1,,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/saint-hubert/6870/20154266,20154266,Saint-Hubert,6870,199000,HOUSE,HOUSE,2,,1,0,null,null,1,1,0,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20100146,20100146,MORTSEL,2640,260000,APARTMENT,APARTMENT,2,130,,0,null,null,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/saint-hubert/6870/20090922,20090922,Saint-Hubert,6870,249000,HOUSE,HOUSE,4,259,0,0,24,635,4,0,800,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tournai-froidmont/7504/11381857,11381857,Tournai Froidmont,7504,229000,HOUSE,HOUSE,3,120,0,0,,null,4,1,1350,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20172432,20172432,Mortsel,2640,350000,APARTMENT,APARTMENT,3,114,,0,14,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20218817,20218817,MORTSEL,2640,235000,APARTMENT,APARTMENT,1,68,,0,14,21,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20100147,20100147,MORTSEL,2640,260000,APARTMENT,APARTMENT,2,130,,0,,null,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/otegem/8553/20242826,20242826,Otegem,8553,230000,HOUSE,HOUSE,3,181,0,0,,null,0,0,853,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/11444263,11444263,Rijkevorsel,2310,567000,HOUSE,HOUSE,3,229,0,0,36,null,3,0,0,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20240903,20240903,Rijkevorsel,2310,430000,HOUSE,HOUSE,3,165,,0,10,null,3,0,0,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20240744,20240744,Rijkevorsel,2310,399000,HOUSE,HOUSE,3,168,,0,,null,4,0,1443,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20095128,20095128,KINROOI,3640,319272,HOUSE,HOUSE,3,140,,0,null,null,3,0,280,,,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/baulers/1401/20159173,20159173,Baulers,1401,319000,HOUSE,VILLA,3,150,0,0,20,1100,4,1,1266,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/nivelles/1401/20264514,20264514,Nivelles,1401,399000,HOUSE,VILLA,4,170,0,0,50,907,4,1,1040,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/nivelles/1401/20237562,20237562,Nivelles,1401,900000,HOUSE,HOUSE,4,296,,0,null,null,4,1,2975,,,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/kinrooi/3640/20223978,20223978,KINROOI,3640,263000,APARTMENT,GROUND_FLOOR,2,106,,0,24,42,0,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20209526,20209526,MORTSEL,2640,289000,APARTMENT,APARTMENT,1,69,,0,null,51,0,0,,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20266144,20266144,Rijkevorsel,2310,589000,HOUSE,HOUSE,5,308,,0,null,null,,1,0,,,FOR_SALE
https://www.immoweb.be/en/classified/country-cottage/for-sale/beringen/3583/11420163,11420163,Beringen,3583,695000,HOUSE,COUNTRY_COTTAGE,5,357,,1,null,null,4,0,1690,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/20260339,20260339,TESSENDERLO,3980,289000,HOUSE,HOUSE,3,162,,0,,null,4,0,1214,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20095130,20095130,KINROOI,3640,319272,HOUSE,HOUSE,3,140,,0,null,null,3,0,280,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20240894,20240894,KINROOI,3640,440000,HOUSE,HOUSE,3,168,,0,null,null,3,0,296,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/otegem/8553/11122343,11122343,Otegem,8553,325000,HOUSE,HOUSE,4,139,0,0,,null,4,0,1598,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/otegem-zwevegem/8553/11484937,11484937,Otegem (Zwevegem),8553,449000,HOUSE,HOUSE,3,209,0,0,,null,4,1,1149,,,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/paal/3583/20224576,20224576,Paal,3583,619000,HOUSE,VILLA,3,282,,0,null,null,4,0,1264,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20095129,20095129,KINROOI,3640,319332,HOUSE,HOUSE,3,140,,0,null,null,3,0,280,,,FOR_SALE
https://www.immoweb.be/en/classified/duplex/for-sale/beringen/3583/20256448,20256448,Beringen,3583,225000,APARTMENT,DUPLEX,3,138,,0,13,null,2,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ath-isieres/7822/11285146,11285146,Ath Isières,7822,410054,HOUSE,HOUSE,3,187,,0,null,null,4,0,1383,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ghislenghien/7822/20219927,20219927,GHISLENGHIEN,7822,495000,HOUSE,HOUSE,5,320,,1,,2000,3,0,1300,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ath/7822/20209922,20209922,Ath,7822,395000,HOUSE,HOUSE,4,180,,0,1,1,4,1,1200,USA_INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/isieres/7822/10804354,10804354,ISIÈRES,7822,296100,HOUSE,HOUSE,3,132,,0,null,null,,0,325,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20095127,20095127,KINROOI,3640,319272,HOUSE,HOUSE,3,140,,0,null,null,3,0,280,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/meslin-leveque/7822/10760331,10760331,MESLIN-L'EVÊQUE,7822,268500,HOUSE,HOUSE,3,137,,0,null,null,3,0,345,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ath/7822/11491748,11491748,Ath,7822,316500,HOUSE,HOUSE,3,132,,0,1,1,3,1,367,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/meslin-leveque/7822/20106826,20106826,Meslin-l'Evêque,7822,270000,HOUSE,HOUSE,4,112,,0,,null,4,0,722,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20067202,20067202,Kinrooi,3640,375000,HOUSE,HOUSE,4,221,,0,null,null,4,0,6441,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/beringen/3583/20257295,20257295,Beringen,3583,475000,HOUSE,HOUSE,3,246,,0,,null,4,0,1177,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/kinrooi/3640/20154000,20154000,Kinrooi,3640,769000,HOUSE,VILLA,4,278,,0,,null,4,1,2157,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/zwevegem-otegem/8553/20270949,20270949,Zwevegem Otegem,8553,270000,HOUSE,HOUSE,4,,,0,,null,2,0,184,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/11482311,11482311,Rijkevorsel,2310,349000,HOUSE,HOUSE,4,165,,0,25,700,4,1,1100,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20222661,20222661,RIJKEVORSEL,2310,430000,HOUSE,HOUSE,5,216,,1,null,null,4,0,882,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/penthouse/for-sale/kinrooi/3640/20223984,20223984,KINROOI,3640,325000,APARTMENT,PENTHOUSE,2,148,,0,16,null,0,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/kinrooi/3640/20223989,20223989,KINROOI,3640,212000,APARTMENT,APARTMENT,1,84,,0,11,null,0,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ath/7822/11491448,11491448,Ath,7822,115000,HOUSE,HOUSE,2,,,0,null,1,0,1,405,NOT_INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/paal/3583/20232397,20232397,PAAL,3583,479000,HOUSE,HOUSE,4,212,,0,null,null,0,0,435,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20138167,20138167,Rijkevorsel,2310,499000,HOUSE,HOUSE,4,290,,0,,null,4,0,811,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20240901,20240901,Rijkevorsel,2310,719000,HOUSE,HOUSE,4,301,,0,null,null,4,0,1265,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/beringen/3583/20147502,20147502,Beringen,3583,425000,HOUSE,HOUSE,4,284,,1,5,681,4,0,805,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/10034341,10034341,Tessenderlo,3980,320000,HOUSE,HOUSE,5,387,,0,null,464,2,0,674,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lint/2547/20007389,20007389,Lint,2547,549000,HOUSE,HOUSE,2,175,,0,,270,4,1,713,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lint/2547/20244122,20244122,Lint,2547,595000,HOUSE,HOUSE,3,208,,0,,null,3,0,501,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/lint/2547/20236404,20236404,LINT,2547,299500,APARTMENT,GROUND_FLOOR,2,78,,0,48,null,4,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lint/2547/20264551,20264551,Lint,2547,389000,HOUSE,HOUSE,3,146,,1,null,93,2,1,253,,,FOR_SALE
https://www.immoweb.be/en/classified/duplex/for-sale/lint/2547/20273433,20273433,Lint,2547,274000,APARTMENT,DUPLEX,2,100,,0,22,null,3,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lint/2547/20187095,20187095,Lint,2547,195000,APARTMENT,APARTMENT,2,100,0,0,null,null,0,0,,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lint/2547/20219403,20219403,Lint,2547,799000,HOUSE,HOUSE,6,290,,0,null,null,2,1,393,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/20210385,20210385,TESSENDERLO,3980,487000,HOUSE,HOUSE,4,293,,0,null,null,4,0,2016,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lint/2547/20272179,20272179,Lint,2547,399000,HOUSE,HOUSE,3,133,,0,null,210,4,1,481,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/lint/2547/20189142,20189142,Lint,2547,669000,HOUSE,VILLA,3,225,,0,null,null,4,1,697,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/lint/2547/11382137,11382137,Lint,2547,225000,APARTMENT,GROUND_FLOOR,2,70,,0,16,null,3,0,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/chalet/for-sale/lint/2547/20088363,20088363,Lint,2547,99900,HOUSE,CHALET,1,36,1,0,null,null,1,1,0,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lint/2547/20204592,20204592,Lint,2547,239000,APARTMENT,APARTMENT,2,86,,0,12,null,3,1,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lint/2547/20247069,20247069,Lint,2547,425000,HOUSE,HOUSE,3,113,,0,25,350,4,1,763,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20265695,20265695,Ittre (Virginal),1460,440000,HOUSE,HOUSE,3,130,0,0,null,null,3,1,409,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lint/2547/20261743,20261743,Lint,2547,319000,APARTMENT,APARTMENT,3,112,0,0,10,null,3,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lint-lint/2547/20174785,20174785,Lint (Lint),2547,313000,APARTMENT,APARTMENT,2,99,0,0,8,null,3,1,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lint/2547/20135585,20135585,Lint,2547,299000,APARTMENT,APARTMENT,2,87,0,0,,null,2,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lint/2547/20258996,20258996,Lint,2547,395000,HOUSE,HOUSE,4,200,,1,1,290,3,1,479,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lint/2547/20258193,20258193,LINT,2547,239000,APARTMENT,APARTMENT,3,98,,0,null,null,3,0,,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lint/2547/20244133,20244133,Lint,2547,209000,APARTMENT,APARTMENT,1,62,,0,null,null,3,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lint/2547/11347830,11347830,Lint,2547,299000,APARTMENT,APARTMENT,3,89,0,0,,null,2,0,,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/11342374,11342374,Kinrooi,3640,499000,HOUSE,HOUSE,2,155,,0,null,null,4,0,33200,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ath-isieres/7822/11285109,11285109,Ath Isières,7822,375784,HOUSE,HOUSE,3,158,,0,null,null,4,0,1350,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20104734,20104734,MORTSEL,2640,225000,APARTMENT,APARTMENT,1,68,,0,null,145,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/isieres/7822/20165984,20165984,ISIÈRES,7822,250000,HOUSE,HOUSE,3,138,,0,,null,3,0,712,NOT_INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/11017244,11017244,Tessenderlo,3980,430000,HOUSE,HOUSE,3,,,0,null,null,,1,0,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/saint-hubert/6870/20110884,20110884,SAINT-HUBERT,6870,375000,APARTMENT,APARTMENT,4,,,0,null,null,3,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/mortsel/2640/20220544,20220544,Mortsel,2640,279000,APARTMENT,GROUND_FLOOR,1,89,,0,16,100,2,0,,SEMI_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20265665,20265665,Ittre (Virginal),1460,460000,HOUSE,HOUSE,3,174,0,0,,null,3,1,457,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ath/7822/9590039,9590039,Ath,7822,189000,HOUSE,HOUSE,2,161,1,0,null,null,2,1,77,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/saint-hubert/6870/20013444,20013444,Saint-Hubert,6870,490000,HOUSE,EXCEPTIONAL_PROPERTY,6,410,0,0,,null,3,1,0,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20265694,20265694,Ittre (Virginal),1460,440000,HOUSE,HOUSE,3,162,0,0,,null,2,1,257,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/virginal/1460/20250234,20250234,Virginal,1460,450000,HOUSE,VILLA,4,180,0,0,,null,4,1,579,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20265693,20265693,Ittre (Virginal),1460,430000,HOUSE,HOUSE,4,182,0,0,,null,3,1,401,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20121276,20121276,Ittre (Virginal),1460,470000,HOUSE,HOUSE,4,186,0,0,null,null,3,1,476,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ittre/1460/20272001,20272001,Ittre,1460,255000,APARTMENT,APARTMENT,2,100,0,0,4,null,2,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ghislenghien/7822/20192476,20192476,Ghislenghien,7822,190000,HOUSE,HOUSE,4,221,,1,null,null,4,0,1195,,TO_RESTORE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20265755,20265755,Ittre (Virginal),1460,440000,HOUSE,HOUSE,3,160,0,0,,null,2,1,274,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/ittre/1460/20212726,20212726,Ittre,1460,345000,HOUSE,VILLA,3,125,0,0,,800,4,1,910,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/tessenderlo/3980/20222574,20222574,TESSENDERLO,3980,545000,HOUSE,VILLA,4,328,,0,,null,4,0,835,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20121274,20121274,Ittre (Virginal),1460,450000,HOUSE,HOUSE,4,174,0,0,,null,3,1,574,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20121136,20121136,Ittre (Virginal),1460,445000,HOUSE,HOUSE,3,142,0,0,null,null,4,1,378,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/saint-hubert/6870/10979216,10979216,Saint-Hubert,6870,213180,APARTMENT,APARTMENT,2,92,,0,8,null,0,1,,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20191337,20191337,Mortsel,2640,289000,APARTMENT,APARTMENT,2,95,,0,8,null,3,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20191631,20191631,Mortsel,2640,235000,APARTMENT,APARTMENT,2,96,,0,,null,3,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/tessenderlo/3980/20120358,20120358,Tessenderlo,3980,535470,APARTMENT,APARTMENT,2,130,,0,40,1,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/isieres/7822/20014895,20014895,ISIÈRES,7822,420000,HOUSE,HOUSE,5,240,,0,,null,4,0,905,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20265692,20265692,Ittre (Virginal),1460,440000,HOUSE,HOUSE,3,130,0,0,null,null,3,1,405,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20241360,20241360,Rijkevorsel,2310,665000,HOUSE,HOUSE,4,180,,0,null,null,3,0,467,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/saint-hubert/6870/20163909,20163909,Saint-Hubert,6870,279000,HOUSE,HOUSE,3,381,0,0,,null,4,1,331,,,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/ath/7822/11449479,11449479,Ath,7822,359000,HOUSE,VILLA,3,180,,0,,null,4,0,1308,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20265756,20265756,Ittre (Virginal),1460,445000,HOUSE,HOUSE,3,174,0,0,,null,2,1,252,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20060174,20060174,Mortsel,2640,249000,APARTMENT,APARTMENT,2,80,,0,5,null,2,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/rijkevorsel/2310/20215343,20215343,Rijkevorsel,2310,339000,APARTMENT,APARTMENT,3,116,,0,18,null,0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ghislenghien/7822/20192470,20192470,Ghislenghien,7822,350000,HOUSE,HOUSE,3,222,,0,null,null,3,0,175,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20240737,20240737,Rijkevorsel,2310,329000,HOUSE,HOUSE,5,193,,0,,null,4,0,925,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20218816,20218816,MORTSEL,2640,275000,APARTMENT,APARTMENT,2,88,,0,,null,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/11444225,11444225,Rijkevorsel,2310,439000,HOUSE,HOUSE,3,160,0,0,,76,3,0,0,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/farmhouse/for-sale/rijkevorsel/2310/20006158,20006158,Rijkevorsel,2310,895000,HOUSE,FARMHOUSE,5,503,,1,null,null,4,0,1325,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/rijkevorsel/2310/20241541,20241541,Rijkevorsel,2310,385000,APARTMENT,APARTMENT,3,106,,0,11,null,2,0,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/ath-meslinleveque/7822/11319674,11319674,Ath Meslinl'Evêque,7822,450000,HOUSE,MIXED_USE_BUILDING,2,280,0,0,80,500,4,1,1507,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/duplex/for-sale/rijkevorsel/2310/11444264,11444264,Rijkevorsel,2310,379000,APARTMENT,DUPLEX,2,109,0,0,11,null,0,0,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/meslin-leveque/7822/20094656,20094656,Meslin l'eveque,7822,595000,HOUSE,HOUSE,4,180,,1,,null,0,1,2530,,GOOD,FOR_SALE
